array_size;time_spent(s);PAPI_L1_TCM;PAPI_L2_TCM;PAPI_L3_TCM;DATA_BYTES;NUM_INSTRUCTIONS;PAPI_TOT_INS
43776;4.5750002861;37340;1564;29;350208;670718361600;20280486
43904;3.2360000610;47186;2172;49;351232;674646425600;21769230
44032;3.6770002842;34215;1245;131;352256;678585958400;19941990
44160;2.9410002232;31271;901;119;353280;682536960000;19919049
44288;8.0770006180;41625;1503;202;354304;686499430400;21165606
44416;3.0230002403;30658;1259;66;355328;690473369600;19903580
44544;3.0720000267;33527;1403;63;356352;694458777600;20271086
44672;4.5659999847;41893;1438;96;357376;698455654400;21142382
44800;3.0200002193;35119;1125;80;358400;702464000000;20462446
44928;3.1430001259;38199;1502;54;359424;706483814400;20876627
45056;4.0910000801;42642;1296;56;360448;710515097600;21543233
45184;3.7570002079;36239;1144;108;361472;714557849600;20821929
45312;3.0810000896;36660;1705;27;362496;718612070400;20796747
45440;4.5640001297;34032;1423;61;363520;722677760000;20698416
45568;3.1080000401;36350;1589;19;364544;726754918400;21065228
45696;3.7600002289;34251;1572;19;365568;730843545600;20676875
45824;3.4410002232;40863;1431;35;366592;734943641600;21564417
45952;3.4470002651;39366;2025;30;367616;739055206400;21655897
46080;3.2670001984;34984;1666;32;368640;743178240000;21007133
46208;4.3700003624;48656;1884;36;369664;747312742400;22655513
46336;3.2130000591;40453;1645;118;370688;751458713600;21769771
46464;4.0740003586;36486;1530;269;371712;755616153600;21398085
46592;3.1550002098;34958;1297;13;372736;759785062400;21381792
46720;4.3960003853;35149;1992;107;373760;763965440000;21318388
46848;4.2460002899;35794;1511;47;374784;768157286400;21404119
46976;3.1480002403;34704;1511;128;375808;772360601600;21196605
47104;5.2140002251;42981;1620;82;376832;776575385600;22321565
47232;3.2160000801;37296;1239;88;377856;780801638400;21767836
47360;5.1710004807;43800;1504;117;378880;785039360000;22418597
47488;3.2510001659;38717;1584;57;379904;789288550400;21976993
47616;4.9580001831;39442;1322;81;380928;793549209600;22059354
47744;3.2600002289;38968;1480;13;381952;797821337600;22049685
47872;3.2410001755;35733;1375;120;382976;802104934400;21902665
48000;3.3450002670;35219;1089;211;384000;806400000000;21966446
48128;3.6070001125;38934;1411;16;385024;810706534400;22013981
48256;4.5770001411;43455;2018;32;386048;815024537600;22699575
48384;3.3460001945;41199;1672;21;387072;819354009600;22565698
48512;3.2690000534;36717;1409;18;388096;823694950400;22073583
48640;4.4320001602;41009;1959;16;389120;828047360000;22670819
48768;3.3630001545;39819;1099;16;390144;832411238400;22222815
48896;3.3910002708;42011;1982;31;391168;836786585600;22745923
49024;3.5960001945;39649;1186;38;392192;841173401600;22710881
49152;3.5900001526;44826;1890;71;393216;845571686400;23286348
49280;3.3830001354;41199;1482;97;394240;849981440000;22930482
49408;3.3950002193;42606;1316;105;395264;854402662400;22975866
49536;3.4060001373;39484;1444;52;396288;858835353600;22960138
49664;3.4340002537;42227;1495;21;397312;863279513600;23279396
49792;3.4640002251;47325;1212;19;398336;867735142400;23654249
49920;3.6490001678;45320;2188;31;399360;872202240000;23643282
50048;3.4880001545;41644;1679;27;400384;876680806400;22992908
50176;3.3780002594;37528;1619;147;401408;881170841600;22799127
50304;3.4830002785;44679;1600;86;402432;885672345600;23642598
50432;3.4360001087;40348;1052;29;403456;890185318400;23285752
50560;3.3480000496;36529;1471;86;404480;894709760000;22539136
50688;3.6410002708;52980;2083;80;405504;899245670400;24823883
50816;3.4700002670;43649;1427;72;406528;903793049600;23593739
50944;3.6960000992;55309;2002;85;407552;908351897600;25285830
51072;3.5260002613;44531;1121;62;408576;912922214400;23977042
51200;3.6100001335;49907;1762;137;409600;917504000000;24616740
51328;3.8060002327;51326;2270;71;410624;922097254400;24916752
51456;3.6460001469;49823;1928;19;411648;926701977600;24799587
51584;3.5550000668;42098;1668;19;412672;931318169600;23847718
51712;3.6140000820;47061;1785;31;413696;935945830400;24590990
51840;3.5750002861;46136;1518;150;414720;940584960000;24270126
51968;3.7590000629;46192;2267;28;415744;945235558400;24504889
52096;8.4270000458;43530;1832;361;416768;949897625600;24413257
52224;3.5320000648;39418;1226;21;417792;954571161600;23821071
52352;3.4900002480;37578;1362;16;418816;959256166400;23625072
52480;3.5620002747;39700;1297;45;419840;963952640000;24072485
52608;4.3790001869;40962;1241;30;420864;968660582400;24145886
52736;4.9350004196;49271;1702;22;421888;973379993600;24999784
52864;3.6520001888;38403;1876;38;422912;978110873600;23602917
52992;4.6400003433;41615;1518;33;423936;982853222400;24200881
53120;5.6710004807;46790;2102;74;424960;987607040000;24784133
53248;5.0480003357;42231;1714;154;425984;992372326400;24674315
53376;3.6140000820;41875;1369;59;427008;997149081600;24519566
53504;3.8920001984;59187;2104;16;428032;1001937305600;26588761
53632;3.7080001831;47249;1778;20;429056;1006736998400;25076353
53760;3.8180000782;52639;1671;75;430080;1011548160000;26066228
53888;3.6620001793;43118;1510;150;431104;1016370790400;24858173
54016;3.8230001926;53952;2858;95;432128;1021204889600;25767917
54144;3.8350002766;53644;3322;24;433152;1026050457600;25368293
54272;3.6500000954;41726;1439;13;434176;1030907494400;24696944
54400;3.8900001049;57139;2109;24;435200;1035776000000;26283795
54528;3.6740002632;43194;1501;26;436224;1040655974400;24971299
54656;3.7480001450;45054;1189;19;437248;1045547417600;25453916
54784;3.6850001812;41219;1417;32;438272;1050450329600;24920475
54912;3.6710002422;41958;1069;83;439296;1055364710400;24901211
55040;3.8340001106;48601;1954;64;440320;1060290560000;25737539
55168;3.9860002995;61108;2025;47;441344;1065227878400;26971094
55296;3.7220001221;43137;1574;22;442368;1070176665600;25270558
55424;3.7710001469;44286;1277;27;443392;1075136921600;25632402
55552;3.7950000763;45085;1584;30;444416;1080108646400;25647850
55680;3.7960002422;46314;1641;106;445440;1085091840000;25848227
55808;3.8540000916;47112;1834;85;446464;1090086502400;25998497
55936;3.9150002003;52477;2832;34;447488;1095092633600;26401902
56064;3.7660002708;42471;1557;20;448512;1100110233600;25421739
56192;3.8380002975;44109;1585;20;449536;1105139302400;25898580
56320;3.9230000973;51307;1498;23;450560;1110179840000;26691234
56448;3.8060002327;43046;1509;127;451584;1115231846400;25737805
56576;3.8880002499;46354;1480;106;452608;1120295321600;26351769
56704;3.9610002041;52156;2310;33;453632;1125370265600;26646001
56832;3.8490002155;43063;1331;260;454656;1130456678400;26061101
56960;3.8940002918;47704;1437;70;455680;1135554560000;26467284
57088;3.9230000973;47437;1400;69;456704;1140663910400;26608411
57216;3.9420001507;49466;1775;105;457728;1145784729600;26830917
57344;3.8820002079;44025;1505;15;458752;1150917017600;26353990
57472;4.0230002403;54048;2028;90;459776;1156060774400;27373272
57600;3.9890000820;52129;1687;123;460800;1161216000000;27164838
57728;4.0080003738;50464;1569;96;461824;1166382694400;27255012
57856;4.0460000038;54465;3757;51;462848;1171560857600;26821925
57984;4.0440001488;51719;1434;155;463872;1176750489600;27433000
58112;5.0400004387;48745;1316;57;464896;1181951590400;26911415
58240;4.0370001793;50794;1398;30;465920;1187164160000;27464846
58368;4.0859999657;53069;1729;21;466944;1192388198400;27795805
58496;4.2310004234;63188;2102;20;467968;1197623705600;28918619
58624;4.0989999771;53767;1659;107;468992;1202870681600;27925595
58752;4.0820002556;51022;1441;106;470016;1208129126400;27792820
58880;4.1330003738;53163;1691;134;471040;1213399040000;27948465
59008;5.3190002441;53017;1946;20;472064;1218680422400;27973759
59136;5.8140001297;48898;1529;30;473088;1223973273600;27618686
59264;4.1980004311;57824;1998;159;474112;1229277593600;28523880
59392;4.2540001869;58281;2050;106;475136;1234593382400;28949522
59520;4.0710000992;50421;1474;16;476160;1239920640000;27649383
59648;4.0740003586;49371;1948;33;477184;1245259366400;27626607
59776;6.5240001678;47412;1848;586;478208;1250609561600;27450845
59904;4.4490003586;70920;2280;20;479232;1255971225600;30486951
60032;4.0760002136;48853;1526;76;480256;1261344358400;27640219
60160;5.2140002251;49704;1722;122;481280;1266728960000;27963276
60288;5.3620004654;53282;1739;33;482304;1272125030400;28391953
60416;5.0950002670;53389;1926;34;483328;1277532569600;28364603
60544;4.2970004082;59712;2094;156;484352;1282951577600;29281627
60672;4.2600002289;59051;2004;124;485376;1288382054400;29018582
