array_size;time_spent(s);PAPI_L1_TCM;PAPI_L2_TCM;PAPI_L3_TCM;DATA_BYTES;NUM_INSTRUCTIONS;PAPI_TOT_INS
58112;9.0310001373;49155;21066;7679;464896;1181951590400;27363655
58240;6.1700000763;50852;18769;7369;465920;1187164160000;27917950
58368;6.2300004959;53391;23105;7383;466944;1192388198400;28249536
58496;6.4030003548;63216;36073;7577;467968;1197623705600;29374817
58624;6.1860003471;53789;23835;7551;468992;1202870681600;28382114
58752;6.2250003815;51701;20674;7403;470016;1208129126400;28250176
58880;6.2650003433;53216;24988;7328;471040;1213399040000;28407120
59008;6.2700004578;53578;22246;7658;472064;1218680422400;28432196
59136;9.0870008469;49708;23613;7648;473088;1223973273600;28078524
59264;6.3770003319;58061;25248;7655;474112;1229277593600;28985392
59392;6.4350004196;58860;27505;7374;475136;1234593382400;29411733
59520;6.2390003204;50530;20471;7661;476160;1239920640000;28112525
59648;6.2740001678;49799;23451;8310;477184;1245259366400;28091187
59776;6.1900000572;47665;23960;8052;478208;1250609561600;27916134
59904;6.7610001564;70965;40511;7318;479232;1255971225600;30953395
60032;6.1630001068;49183;20884;7615;480256;1261344358400;28107671
60160;6.3080000877;49818;20217;7398;481280;1266728960000;28431442
60288;6.3630003929;54015;25782;7549;482304;1272125030400;28860622
60416;6.3470001221;53944;24209;7600;483328;1277532569600;28834686
60544;9.8920001984;60552;27135;7959;484352;1282951577600;29752527
60672;6.5220003128;59016;33773;8161;485376;1288382054400;29491224
60800;6.4470005035;55257;26587;7322;486400;1293824000000;29407494
60928;14.0450010300;50100;23879;7875;487424;1299277414400;28506221
61056;9.6420001984;57037;33790;6205;488448;1304742297600;29666574
61184;9.7740001678;53217;26506;5272;489472;1310218649600;29124310
61312;6.7570004463;69345;29279;5181;490496;1315706470400;30760588
61440;6.4590001106;51678;22453;8299;491520;1321205760000;29063927
61568;6.4660000801;52850;24410;7958;492544;1326716518400;29246363
61696;6.4140005112;53781;25117;7684;493568;1332238745600;29163479
61824;9.4350004196;48497;24098;7375;494592;1337772441600;28812178
61952;6.5140004158;53182;24405;5053;495616;1343317606400;29533189
62080;6.6610002518;62920;30751;5052;496640;1348874240000;30235658
62208;8.0960006714;60725;27133;7377;497664;1354442342400;30478435
62336;6.4650001526;50919;21180;5316;498688;1360021913600;29106123
62464;6.6860003471;56785;25111;7304;499712;1365612953600;30266925
62592;6.5650005341;53556;20344;8404;500736;1371215462400;29708856
62720;6.5990004539;54335;23592;8422;501760;1376829440000;29815847
62848;6.5910000801;53838;22575;8298;502784;1382454886400;29900415
62976;6.6380004883;56137;21678;8588;503808;1388091801600;30129442
63104;6.5720005035;51842;22845;5814;504832;1393740185600;29745742
63232;7.0010004044;68980;31317;7752;505856;1399400038400;32022230
63360;6.7230005264;56633;22958;8445;506880;1405071360000;30474872
63488;6.8500003815;59628;21588;4990;507904;1410754150400;30899854
63616;6.6930003166;56971;22666;8731;508928;1416448409600;30478575
63744;6.7140002251;58602;25037;5325;509952;1422154137600;30641008
63872;6.6840004921;55857;25584;5328;510976;1427871334400;30259606
64000;8.0830001831;56310;24855;8532;512000;1433600000000;30767046
64128;9.9900007248;65656;22305;5393;513024;1439340134400;31722696
64256;6.6680002213;56177;25438;4958;514048;1445091737600;30497818
64384;6.8780002594;60525;25872;5453;515072;1450854809600;30777999
64512;6.8300004005;60820;26138;8374;516096;1456629350400;31295440
64640;9.6160001755;51561;23190;7966;517120;1462415360000;30045336
64768;8.0450000763;54576;25436;8750;518144;1468212838400;30553767
64896;6.8370003700;58740;23955;8371;519168;1474021785600;31048456
65024;6.7030005455;51214;25375;8035;520192;1479842201600;30359912
65152;6.9520001411;61200;30602;8496;521216;1485674086400;31507292
65280;6.8800001144;54436;26013;8414;522240;1491517440000;30898478
65408;6.9680004120;61575;32432;5346;523264;1497372262400;31780762
65536;6.8010001183;57475;22334;8531;524288;1503238553600;31057141
65664;7.0310001373;65901;33383;6188;525312;1509116313600;32052974
65792;10.1350002289;74481;34021;5834;526336;1515005542400;33517023
65920;6.7100005150;51040;21148;5105;527360;1520906240000;30747598
66048;6.7620000839;53357;25254;8642;528384;1526818406400;30611836
66176;6.8930001259;56555;21559;5523;529408;1532742041600;31381316
66304;7.4540004730;75680;36660;8155;530432;1538677145600;33735975
66432;7.0730004311;59595;27417;7664;531456;1544623718400;31944698
66560;7.0830001831;59249;24019;9411;532480;1550581760000;32056692
66688;7.0500001907;58811;29647;8715;533504;1556551270400;32116719
66816;7.0240001678;58227;28225;7574;534528;1562532249600;31820683
66944;7.2380003929;63603;25277;8776;535552;1568524697600;32886708
67072;6.9850001335;56962;32777;9099;536576;1574528614400;31807396
67200;7.1590003967;60926;27380;8737;537600;1580544000000;32440386
67328;7.1630001068;61482;28202;8583;538624;1586570854400;32224891
67456;7.5790004730;62242;26450;7260;539648;1592609177600;32533329
67584;7.1000003815;56952;22395;6562;540672;1598658969600;32245373
67712;7.4650001526;72958;32411;6125;541696;1604720230400;33949205
67840;7.0320005417;53877;23135;9074;542720;1610792960000;31789800
67968;7.2910003662;64702;32645;9083;543744;1616877158400;33109711
68096;7.2560005188;64609;29237;6359;544768;1622972825600;33278636
68224;7.2100005150;60998;24507;6072;545792;1629079961600;32704882
68352;7.1490001678;57193;23894;5764;546816;1635198566400;32577947
68480;7.2880005836;61950;25633;6173;547840;1641328640000;33206402
68608;7.2430005074;60784;24006;5843;548864;1647470182400;33009893
68736;7.2810001373;61488;24273;6541;549888;1653623193600;33103418
68864;7.5680003166;73409;34090;8686;550912;1659787673600;34461762
68992;7.4540004730;68108;28899;5902;551936;1665963622400;33859847
69120;10.5980005264;66295;27956;8003;552960;1672151040000;33894068
69248;10.0260000229;53664;27106;7231;553984;1678349926400;32283646
69376;8.2080001831;97963;64608;9322;555008;1684560281600;37507310
69504;7.3410005569;61563;27788;6071;556032;1690782105600;33442044
69632;10.4320001602;65553;31274;9024;557056;1697015398400;33407609
69760;7.2470002174;61482;29333;8920;558080;1703260160000;33200776
69888;7.2990002632;57619;29423;9476;559104;1709516390400;32756713
70016;7.3020005226;61450;30965;9229;560128;1715784089600;33155884
70144;7.5060005188;66568;34030;9042;561152;1722063257600;34234751
70272;7.5120005608;64869;24980;9319;562176;1728353894400;34193088
70400;7.4280004501;64035;27775;9380;563200;1734656000000;33543503
70528;7.5030002594;64782;29633;5991;564224;1740969574400;34048542
70656;9.7690000534;74126;36362;8062;565248;1747294617600;35138738
70784;10.6870002747;70838;31530;9218;566272;1753631129600;34647676
70912;7.4980001450;62417;23341;5801;567296;1759979110400;34086607
71040;8.9610004425;65789;25894;9326;568320;1766338560000;34654266
71168;10.7000007629;66787;29572;6401;569344;1772709478400;34624324
71296;7.4250001907;59319;24135;6371;570368;1779091865600;33780685
71424;7.6550002098;66209;29964;6420;571392;1785485721600;34717838
71552;10.8500003815;72646;35760;7638;572416;1791891046400;35392862
71680;7.4950003624;59777;30328;8610;573440;1798307840000;34026009
71808;7.7360005379;70334;31652;9430;574464;1804736102400;35249167
71936;7.7120003700;68328;35015;9187;575488;1811175833600;35070113
72064;7.6490001678;62632;32158;9557;576512;1817627033600;34846148
72192;7.4360003471;59734;26857;9832;577536;1824089702400;33809703
72320;7.7580003738;71772;38595;9338;578560;1830563840000;35363087
72448;7.6090002060;62567;33258;9886;579584;1837049446400;34671681
72576;7.8060002327;69776;35601;9181;580608;1843546521600;35443443
72704;7.5900001526;63336;30458;9692;581632;1850055065600;34549905
72832;7.6690001488;66081;29018;9606;582656;1856575078400;34928454
72960;7.5440001488;59029;24040;9683;583680;1863106560000;34332486
73088;7.6670002937;63906;32101;10213;584704;1869649510400;34962219
73216;7.9380002022;73942;32156;9321;585728;1876203929600;36173307
73344;7.6860003471;62180;23913;10815;586752;1882769817600;34738248
73472;8.3600006104;86846;49641;9274;587776;1889347174400;38028400
73600;7.8880004883;63136;26774;10694;588800;1895936000000;34896314
73728;9.8100004196;74753;26866;9887;589824;1902536294400;36416377
73856;8.2430000305;84077;46963;10103;590848;1909148057600;37658906
73984;8.0090007782;75584;38943;9595;591872;1915771289600;36550336
74112;7.8960003853;68430;35907;9478;592896;1922405990400;35898117
74240;8.1460008621;75349;43675;8687;593920;1929052160000;36441866
74368;8.1740007401;76282;44907;8468;594944;1935709798400;36631611
74496;8.0390005112;71793;34291;9783;595968;1942378905600;36308661
74624;7.8070001602;67063;31596;9754;596992;1949059481600;35575849
74752;7.8890004158;65609;28392;7570;598016;1955751526400;35608501
74880;8.0030002594;71233;35193;6908;599040;1962455040000;36552185
75008;7.8290004730;62363;28187;9814;600064;1969170022400;35692992
75136;11.2290000916;73349;37889;10006;601088;1975896473600;36932761
75264;7.9340004921;67176;30270;9897;602112;1982634393600;36064495
75392;8.0790004730;69238;29215;10156;603136;1989383782400;36796911
75520;8.2690000534;68615;28992;10265;604160;1996144640000;36347860
75648;8.1719999313;74388;36533;10314;605184;2002916966400;37205258
75776;8.1059999466;65928;34820;10020;606208;2009700761600;36018591
75904;8.0280008316;67493;31621;10111;607232;2016496025600;36377999
76032;8.1520004272;74551;34507;9701;608256;2023302758400;37142920
76160;8.0010004044;67116;33279;10188;609280;2030120960000;36458332
76288;8.8290004730;73929;32453;10309;610304;2036950630400;37309907
76416;8.3600006104;79161;43679;9719;611328;2043791769600;37991133
76544;8.1710004807;72652;28162;9836;612352;2050644377600;37026710
76672;8.3130006790;72740;32098;9782;613376;2057508454400;37503609
76800;11.0170001984;69264;33581;10087;614400;2064384000000;36950029
76928;8.2379999161;73817;32212;9823;615424;2071271014400;37492005
77056;8.1860008240;71444;35859;11074;616448;2078169497600;37250294
77184;8.2520008087;77312;36620;6845;617472;2085079449600;37674083
77312;8.3450002670;77555;39257;7290;618496;2092000870400;38138687
77440;8.2899999619;74729;38301;6857;619520;2098933760000;37909575
77568;9.5070009232;74066;35424;6606;620544;2105878118400;37761947
77696;8.3680000305;76419;39541;7427;621568;2112833945600;38318653
77824;8.2650003433;73167;35059;9884;622592;2119801241600;37713662
77952;8.1719999313;70397;34142;10998;623616;2126780006400;37167661
78080;8.4230003357;77101;36860;9037;624640;2133770240000;38458696
78208;8.2030000687;69029;34393;10186;625664;2140771942400;37427340
78336;8.5080003738;77812;43331;10335;626688;2147785113600;38635701
78464;8.4739999771;77532;26541;10481;627712;2154809753600;38480925
78592;8.4190006256;73869;38317;10383;628736;2161845862400;38274550
78720;11.6750001907;66403;30390;10609;629760;2168893440000;37257633
78848;8.4230003357;75298;37324;10489;630784;2175952486400;38361178
78976;8.2490005493;67727;33203;10277;631808;2183023001600;37525572
79104;8.2340002060;68409;31641;10380;632832;2190104985600;37513991
79232;8.3600006104;73032;31888;10548;633856;2197198438400;38137258
79360;8.4219999313;74964;37015;10475;634880;2204303360000;38539148
79488;11.0620002747;71054;34088;6056;635904;2211419750400;38004307
79616;8.4360008240;75513;33788;10852;636928;2218547609600;38419184
79744;8.4280004501;73917;35217;7140;637952;2225686937600;38397913
79872;8.5460004807;76954;33037;7407;638976;2232837734400;39021466
80000;11.4550008774;69962;30776;7889;640000;2240000000000;38023693
80128;11.8220005035;81274;43737;9148;641024;2247173734400;39310077
80256;8.3130006790;67944;34160;7620;642048;2254358937600;37843669
80384;8.3810005188;67612;29883;11051;643072;2261555609600;38169255
80512;8.6330003738;75863;44950;10914;644096;2268763750400;39367024
80640;8.5659999847;71644;33004;10505;645120;2275983360000;39110200
80768;8.6540002823;78424;41861;10785;646144;2283214438400;39641281
80896;8.7150001526;78338;41150;10598;647168;2290456985600;39679526
81024;8.6470003128;76774;37114;10930;648192;2297711001600;39377688
81152;8.7500000000;79659;36660;10829;649216;2304976486400;39761291
81280;8.7170000076;76064;39309;11049;650240;2312253440000;39544224
81408;8.7890005112;82757;46081;7920;651264;2319541862400;40081955
81536;11.8340005875;81352;46606;7753;652288;2326841753600;40170803
81664;9.1440000534;92473;55809;6796;653312;2334153113600;41695159
81792;8.8769531250;80373;41295;8267;654336;2341475942400;40462620
81920;8.9460000992;83039;46387;8033;655360;2348810240000;40637736
82048;8.7190008163;71578;32993;6905;656384;2356156006400;39174671
82176;9.1740007401;76958;40867;8432;657408;2363513241600;39985329
82304;8.8670005798;82751;42034;10270;658432;2370881945600;40456368
82432;8.8660001755;80805;39239;7793;659456;2378262118400;40500993
82560;8.6300001144;73414;35547;7450;660480;2385653760000;39378282
82688;10.5360002518;76178;41334;8184;661504;2393056870400;39881317
82816;12.0480003357;78547;38294;10167;662528;2400471449600;40441694
82944;8.8050003052;77888;37033;11241;663552;2407897497600;39979888
83072;9.1909999847;89250;46971;7948;664576;2415335014400;41752957
83200;10.6910009384;75406;37391;8021;665600;2422784000000;39930881
83328;8.8680000305;79935;33653;11407;666624;2430244454400;40452282
83456;8.9360008240;78824;36747;11615;667648;2437716377600;40375562
83584;9.0420007706;83976;40391;7871;668672;2445199769600;41327856
83712;10.7910003662;94059;58594;10918;669696;2452694630400;42628141
83840;9.7800006866;113551;70264;7565;670720;2460200960000;44811063
83968;9.5060005188;96127;48843;6894;671744;2467718758400;43066377
84096;9.3140001297;92884;54188;7775;672768;2475248025600;42591538
84224;8.9700002670;80350;36275;7309;673792;2482788761600;40894721
84352;9.0820007324;79933;40085;7858;674816;2490340966400;41108214
84480;10.1330003738;81771;39199;10136;675840;2497904640000;41048750
84608;9.2050008774;83315;42969;10747;676864;2505479782400;41758861
84736;8.9990005493;78126;34493;8767;677888;2513066393600;41003116
84864;9.1120004654;80488;35187;7640;678912;2520664473600;40993306
84992;9.0370006561;81423;40491;10941;679936;2528274022400;41355803
85120;9.1540002823;81117;36816;11555;680960;2535895040000;41553938
85248;9.2700004578;87226;42775;8648;681984;2543527526400;42267849
85376;9.0920000076;80998;44856;10258;683008;2551171481600;41340742
85504;8.9830007553;74303;32223;11949;684032;2558826905600;40575202
85632;9.1980009079;84723;38105;8117;685056;2566493798400;42021337
85760;9.0130004883;74248;39242;8190;686080;2574172160000;41047192
85888;9.3690004349;89394;45256;7696;687104;2581861990400;42729565
86016;9.2220001221;82341;38655;8755;688128;2589563289600;41990301
86144;9.1310005188;78591;33374;7370;689152;2597276057600;41657773
86272;9.4430007935;88625;43718;8495;690176;2605000294400;42589127
86400;9.5100002289;90883;43063;11608;691200;2612736000000;43000636
86528;9.2900009155;78290;41686;11018;692224;2620483174400;41516778
86656;9.3500003815;89385;46146;10731;693248;2628241817600;42694943
86784;9.4910001755;86811;44133;11760;694272;2636011929600;42885365
86912;9.2720003128;78658;39441;12202;695296;2643793510400;42407202
87040;9.2000007629;77211;37825;12019;696320;2651586560000;41784862
87168;9.6250000000;96000;57928;11801;697344;2659391078400;44100223
87296;9.0940008163;74299;35733;12417;698368;2667207065600;41268339
87424;9.6700000763;94394;49377;8462;699392;2675034521600;44073232
87552;9.3890008926;85651;40136;7822;700416;2682873446400;42818454
87680;9.4040002823;85888;36465;7087;701440;2690723840000;42998073
87808;9.2210006714;77034;32509;7817;702464;2698585702400;41883219
87936;9.7840003967;96681;51838;7967;703488;2706459033600;44600051
88064;17.2200012207;88459;43508;11476;704512;2714343833600;43154480
88192;9.3630008698;82521;36485;8169;705536;2722240102400;42612348
88320;9.5720005035;90252;40963;8606;706560;2730147840000;43822043
88448;9.8370008469;101050;53581;7420;707584;2738067046400;45071304
88576;9.4800004959;81344;39344;8172;708608;2745997721600;42911276
88704;9.3540000916;80678;41430;7882;709632;2753939865600;42529833
88832;9.6170005798;89396;44907;12072;710656;2761893478400;43901241
88960;9.5650005341;87457;45384;12622;711680;2769858560000;43685781
89088;12.7220010757;87662;43915;10912;712704;2777835110400;44085518
89216;12.7260007858;91493;44269;8064;713728;2785823129600;43911409
89344;9.8190002441;94403;49737;12448;714752;2793822617600;44571588
89472;9.5970001221;87865;48208;8442;715776;2801833574400;43823159
89600;12.6750001907;85400;40934;11139;716800;2809856000000;43516273
89728;9.6640005112;85403;39159;13059;717824;2817889894400;43696154
89856;10.1000003815;105795;61851;11869;718848;2825935257600;46139286
89984;14.6339721680;82918;42215;12461;719872;2833992089600;43270184
90112;13.0660009384;87481;44084;11349;720896;2842060390400;43925834
90240;9.8110008240;91023;43377;12788;721920;2850140160000;44597987
90368;9.6550006866;85864;40770;9072;722944;2858231398400;44025220
90496;9.5840005875;83146;41572;8868;723968;2866334105600;43449920
90624;9.6110000610;79568;38685;8977;724992;2874448281600;43671742
90752;9.7000007629;84906;40934;9056;726016;2882573926400;44106046
90880;10.0780000687;101142;56575;9007;727040;2890711040000;46128490
91008;9.8270006180;87678;39554;9273;728064;2898859622400;44746234
91136;10.0310001373;99222;44320;8729;729088;2907019673600;45851159
91264;9.7360000610;83860;36716;8370;730112;2915191193600;44307959
91392;10.4510002136;109387;58582;12098;731136;2923374182400;46965661
91520;9.8260002136;90861;48140;9673;732160;2931568640000;44875136
91648;9.9110002518;94104;50218;8508;733184;2939774566400;45136229
91776;10.0660009384;98373;56257;10850;734208;2947991961600;45859606
91904;9.9100008011;93002;56879;8718;735232;2956220825600;45075923
92032;10.2880001068;102636;55841;9449;736256;2964461158400;46301163
92160;10.3420009613;106901;66301;9022;737280;2972712960000;47033317
92288;10.0770006180;98798;44809;9280;738304;2980976230400;46109934
92416;9.8080005646;82944;46095;13252;739328;2989250969600;44386782
92544;9.7320003510;81480;36953;10460;740352;2997537177600;44515719
92672;10.0140008926;91462;42200;11365;741376;3005834854400;45568735
92800;10.3680000305;105482;51202;9393;742400;3014144000000;47331935
92928;9.8960008621;80205;38784;13081;743424;3022464614400;44466006
93056;10.2310009003;91603;47395;13220;744448;3030796697600;45565996
93184;10.1420001984;95979;52815;9440;745472;3039140249600;46385025
93312;12.9050006866;87953;47292;9605;746496;3047495270400;44911438
93440;13.3470010757;98716;56195;11533;747520;3055861760000;46691640
93568;9.8900003433;87157;38676;9341;748544;3064239718400;45103568
93696;9.9170007706;84493;41160;11819;749568;3072629145600;45118091
93824;10.3080005646;101956;47491;8345;750592;3081030041600;47053059
93952;10.0650005341;86582;37917;8897;751616;3089442406400;45797536
94080;10.0820007324;87683;41099;9023;752640;3097866240000;45902720
94208;10.3300008774;100049;53040;8056;753664;3106301542400;47004944
94336;10.3100004196;96433;48215;9344;754688;3114748313600;47139792
94464;10.2290000916;90878;39834;10856;755712;3123206553600;46237762
94592;10.0840005875;89789;41714;8689;756736;3131676262400;45830761
94720;10.2900009155;86221;39103;9649;757760;3140157440000;46108060
94848;10.1600008011;89600;43434;8741;758784;3148650086400;46105322
94976;10.2540006638;88789;45300;9453;759808;3157154201600;46412114
95104;10.3910007477;96142;45349;9364;760832;3165669785600;47406660
95232;10.3140001297;94048;42474;13532;761856;3174196838400;46916576
95360;10.4290008545;97947;51299;13430;762880;3182735360000;47626800
95488;10.2140007019;86323;51939;14777;763904;3191285350400;45708604
95616;10.3320007324;87477;47932;14861;764928;3199846809600;45661205
95744;10.1140003204;86404;38863;13681;765952;3208419737600;46062026
95872;10.3840007782;94943;54118;12606;766976;3217004134400;47234516
96000;10.5150003433;99031;52826;13340;768000;3225600000000;47852067
96128;10.2610006332;91649;42807;13660;769024;3234207334400;46648717
96256;10.5750007629;99924;50841;12971;770048;3242826137600;47671689
96384;18.0980014801;95265;45665;12425;771072;3251456409600;47310507
96512;10.4180002213;96338;47789;9393;772096;3260098150400;47435225
96640;11.1060009003;114442;71996;11128;773120;3268751360000;49799547
96768;14.1900005341;95770;49836;11111;774144;3277416038400;47360901
96896;10.8070001602;110686;64046;13002;775168;3286092185600;49359863
97024;10.6660003662;107021;63793;10091;776192;3294779801600;49042092
97152;10.5840005875;99371;54409;10080;777216;3303478886400;48373433
97280;13.4000005722;90035;43678;12586;778240;3312189440000;47083098
97408;10.3070001602;87978;42363;13704;779264;3320911462400;46950758
97536;10.6700000763;101860;58408;13029;780288;3329644953600;48701696
97664;10.4980001450;98259;45980;12999;781312;3338389913600;48092088
97792;12.7400007248;88835;39008;13580;782336;3347146342400;47308012
97920;10.5290002823;94963;52169;13808;783360;3355914240000;48144090
98048;10.4230003357;94249;49471;13747;784384;3364693606400;47421518
98176;11.3670005798;115877;73133;13815;785408;3373484441600;50560563
98304;10.8130006790;108448;52832;14518;786432;3382286745600;49488851
98432;13.9430007935;109042;56638;12596;787456;3391100518400;49770189
98560;10.6600008011;96491;52839;12825;788480;3399925760000;48210721
98688;10.5180006027;91815;48366;12664;789504;3408762470400;48082600
98816;10.8600006104;106719;53751;12792;790528;3417610649600;49511698
98944;14.3190002441;102010;57238;13245;791552;3426470297600;49353022
99072;10.9800004959;109105;60246;12038;792576;3435341414400;50198185
99200;10.5650005341;95085;50344;10010;793600;3444224000000;48202398
99328;12.2820005417;91799;45005;10790;794624;3453118054400;48195589
99456;11.0030002594;107670;53133;9819;795648;3462023577600;49609516
99584;10.5270004272;90024;49262;13237;796672;3470940569600;47934769
99712;10.8240003586;101883;56500;13864;797696;3479869030400;49153839
99840;10.7530002594;97528;49610;14326;798720;3488808960000;49055317
99968;10.8460006714;92336;42713;14716;799744;3497760358400;48281481
100096;11.3480005264;117801;62739;13462;800768;3506723225600;51635023
100224;10.5840005875;90717;43180;14152;801792;3515697561600;48171655
100352;10.9290008545;103104;49554;13178;802816;3524683366400;49658480
100480;10.7950000763;91720;43790;15274;803840;3533680640000;48882909
100608;10.6290006638;87513;44432;14704;804864;3542689382400;48224791
100736;10.8630008698;97629;47239;14833;805888;3551709593600;49390418
100864;10.7450008392;94921;49907;14346;806912;3560741273600;48794867
100992;10.9150009155;98974;45996;15667;807936;3569784422400;49617921
101120;11.2790002823;113968;62036;13484;808960;3578839040000;51345260
101248;10.7580003738;93766;46586;15305;809984;3587905126400;48869744
101376;10.7950000763;95746;47622;15893;811008;3596982681600;48997755
101504;11.0480003357;104675;61538;13965;812032;3606071705600;50102558
101632;10.9470005035;97497;49476;15614;813056;3615172198400;49719125
101760;10.7090005875;90651;44996;14509;814080;3624284160000;48786499
101888;11.6800003052;96878;49320;14752;815104;3633407590400;49804088
102016;11.2190008163;109929;60234;14542;816128;3642542489600;51282680
102144;11.0420007706;102988;52763;11609;817152;3651688857600;50214188
102272;13.1310005188;119933;63886;10485;818176;3660846694400;52296976
102400;11.0840005875;104322;55771;14107;819200;3670016000000;50657307
102528;11.0970001221;105249;53009;13719;820224;3679196774400;50610337
102656;11.3120002747;114432;66504;13837;821248;3688389017600;51682952
102784;11.2910003662;111960;66669;14814;822272;3697592729600;51607048
102912;14.7330007553;120240;71684;12288;823296;3706807910400;52726558
103040;14.1750011444;104174;66499;9886;824320;3716034560000;50659908
103168;11.3170003891;112680;63225;14781;825344;3725272678400;51656233
103296;11.1930007935;100880;56435;15138;826368;3734522265600;50507728
103424;11.1660003662;102322;51174;14498;827392;3743783321600;50959447
103552;11.0050001144;99479;47311;14248;828416;3753055846400;50291359
103680;14.5720005035;113243;63740;14267;829440;3762339840000;52241592
103808;14.7270002365;123496;61175;13732;830464;3771635302400;53442443
103936;12.7690010071;105818;57976;15206;831488;3780942233600;51751741
104064;11.1050004959;99450;47114;14197;832512;3790260633600;50583786
104192;11.7820005417;124667;66464;14062;833536;3799590502400;53974775
104320;11.2090005875;104316;54344;13372;834560;3808931840000;51133637
104448;11.2640008926;104003;56520;10800;835584;3818284646400;51437018
104576;11.4420003891;110754;54291;11166;836608;3827648921600;52207898
104704;11.4160003662;109377;47785;14928;837632;3837024665600;52019552
104832;11.5760002136;111319;58122;10900;838656;3846411878400;52811940
104960;11.1820001602;97446;45042;9943;839680;3855810560000;50868182
105088;11.7430009842;117384;62881;10532;840704;3865220710400;53445990
105216;15.0090007782;107028;51560;12095;841728;3874642329600;52356307
105344;11.4030008316;107491;55372;10969;842752;3884075417600;52088158
105472;11.2400007248;104286;55252;14217;843776;3893519974400;51497217
105600;13.9680004120;103493;50605;12466;844800;3902976000000;52184595
105728;11.5360002518;111615;59743;11383;845824;3912443494400;52643140
105856;11.4680004120;102847;56575;9880;846848;3921922457600;52184455
105984;12.0830001831;129772;62964;11724;847872;3931412889600;55184656
106112;11.8800001144;119887;56275;10733;848896;3940914790400;54199673
106240;11.4420003891;105031;57111;11706;849920;3950428160000;52146067
106368;11.9370002747;125101;80204;9677;850944;3959952998400;54440760
106496;11.5530004501;110138;53871;10710;851968;3969489305600;52787477
106624;11.3990001678;104055;57117;11516;852992;3979037081600;51927104
106752;11.6580009460;109768;54754;11504;854016;3988596326400;53071841
106880;11.5400009155;106880;51004;11243;855040;3998167040000;52697204
107008;11.5020008087;103989;51599;11488;856064;4007749222400;52574863
107136;11.6690006256;111708;57123;11065;857088;4017342873600;53284972
107264;11.7940006256;114653;55511;11340;858112;4026947993600;53718631
107392;11.5260009766;100461;51728;11673;859136;4036564582400;52325660
107520;11.8690004349;106188;52207;14152;860160;4046192640000;52514835
107648;14.9940004349;116175;68954;12532;861184;4055832166400;53998340
107776;11.6580009460;105458;48135;16816;862208;4065483161600;53024519
107904;11.9940004349;117429;68300;16165;863232;4075145625600;54534315
108032;11.7980003357;111229;58040;14547;864256;4084819558400;53753395
108160;12.0570001602;113777;60433;14581;865280;4094504960000;54285637
108288;11.7490005493;110113;54124;11689;866304;4104201830400;53651057
108416;11.8780002594;114325;53120;15596;867328;4113910169600;54148780
108544;11.9560003281;117821;64857;15139;868352;4123629977600;54450405
108672;11.8760004044;112603;63394;12205;869376;4133361254400;54328688
108800;11.9320001602;111465;56772;10992;870400;4143104000000;54350288
108928;11.6080007553;104746;49791;10905;871424;4152858214400;53163452
109056;12.2470006943;128941;77141;11780;872448;4162623897600;56200749
109184;11.8740005493;111134;56555;11238;873472;4172401049600;53798985
109312;12.0960006714;120122;62222;10685;874496;4182189670400;55228208
109440;12.0290002823;116006;64082;16389;875520;4191989760000;54663845
109568;11.6940002441;97810;48339;16674;876544;4201801318400;52745768
109696;11.8770008087;111586;62454;15484;877568;4211624345600;54153535
109824;11.9930009842;112874;57384;15238;878592;4221458841600;54519035
109952;15.0660009384;110510;57720;15803;879616;4231304806400;54342077
110080;14.9760007858;110739;52778;15107;880640;4241162240000;54230262
110208;11.8670005798;107090;53452;15190;881664;4251031142400;54144755
110336;12.5580005646;137100;82420;14893;882688;4260911513600;57477680
110464;11.9730005264;111475;54643;16116;883712;4270803353600;54618872
110592;15.0260009766;113637;54850;15958;884736;4280706662400;54718256
110720;12.0820007324;111736;56829;15172;885760;4290621440000;54758902
110848;11.8150005341;106015;53453;16148;886784;4300547686400;53850820
110976;11.8500003815;107278;56924;15503;887808;4310485401600;54091542
111104;12.7290010452;142176;88333;15454;888832;4320434585600;58129487
111232;11.8710002899;105532;51910;15869;889856;4330395238400;54209105
111360;11.8970003128;104340;53719;16355;890880;4340367360000;54020695
111488;12.2240009308;116731;61388;15867;891904;4350350950400;55882172
111616;11.9360008240;106091;54699;15659;892928;4360346009600;54461832
111744;12.9380006790;141976;70453;15384;893952;4370352537600;59110432
111872;12.1940002441;117476;63066;15269;894976;4380370534400;55670901
112000;12.3950004578;121117;66967;15749;896000;4390400000000;56159832
112128;12.8790006638;135068;72682;15337;897024;4400440934400;58020978
112256;12.4010009766;118846;55391;16365;898048;4410493337600;56275786
112384;12.2520008087;116838;57367;16187;899072;4420557209600;55857435
112512;12.3570003510;121028;64382;17049;900096;4430632550400;56526731
112640;12.2750005722;117564;56589;16353;901120;4440719360000;55752728
112768;12.4780006409;118736;58415;16525;902144;4450817638400;56556565
112896;12.3690004349;118886;67528;15898;903168;4460927385600;56276832
113024;12.2940006256;117945;66020;16258;904192;4471048601600;56098353
113152;15.3220005035;120430;67312;15425;905216;4481181286400;56167556
113280;12.4740009308;125576;65639;15923;906240;4491325440000;57133249
113408;12.2110004425;114000;57813;16550;907264;4501481062400;55710882
113536;12.3790006638;118306;62431;16325;908288;4511648153600;56535470
