array_size;time_spent(s);PAPI_L1_TCM;PAPI_L2_TCM;PAPI_L3_TCM;DATA_BYTES;NUM_INSTRUCTIONS;PAPI_TOT_INS
39936;3.5100002289;32131;1341;17;319488;558209433600;18858159
40064;3.1970002651;33999;1334;25;320512;561793433600;19158984
40192;3.4820001125;30969;1273;16;321536;565388902400;18710966
40320;4.6280002594;28421;1171;19;322560;568995840000;18295059
40448;3.8000001907;40499;1440;18;323584;572614246400;19905390
40576;3.5470001698;32434;1256;25;324608;576244121600;19075142
40704;3.4090001583;29660;1202;13;325632;579885465600;18664586
40832;3.5220000744;30248;1020;31;326656;583538278400;19033229
40960;6.2340002060;33098;1388;15;327680;587202560000;19210964
41088;3.2190001011;31225;1011;17;328704;590878310400;19010744
41216;7.7860002518;36603;1577;23;329728;594565529600;19767310
41344;4.6450004578;27209;1242;21;330752;598264217600;18807390
41472;3.1790001392;30434;869;10;331776;601974374400;19203307
41600;3.7520000935;34401;1297;10;332800;605696000000;19636535
41728;3.4990000725;34010;1232;21;333824;609429094400;19720443
41856;6.2080001831;34219;1566;18;334848;613173657600;19783953
41984;3.5060002804;32138;1033;30;335872;616929689600;19366396
42112;4.6500000954;34748;1248;17;336896;620697190400;19939195
42240;3.6780002117;32114;930;24;337920;624476160000;19731067
42368;3.7660002708;37950;1421;23;338944;628266598400;20382402
42496;3.5400002003;30655;1259;26;339968;632068505600;19727139
42624;3.8800001144;39677;1505;19;340992;635881881600;20735253
42752;3.6440002918;27118;949;19;342016;639706726400;19028404
42880;3.3960001469;29503;1218;23;343040;643543040000;19543957
43008;5.6880002022;39917;1582;13;344064;647390822400;20764184
43136;3.3780002594;32438;1145;19;345088;651250073600;19875826
43264;3.7660002708;33995;1283;20;346112;655120793600;20291806
43392;3.7530002594;30768;1055;28;347136;659002982400;20247216
43520;3.7790002823;33622;1211;17;348160;662896640000;20392668
43648;4.2130002975;37534;1630;16;349184;666801766400;20722705
43776;3.7180001736;36837;1495;16;350208;670718361600;20620294
43904;4.3170003891;46895;1734;24;351232;674646425600;22110999
44032;3.8730001450;33939;1188;27;352256;678585958400;20284764
44160;3.5920002460;31386;1130;15;353280;682536960000;20262814
44288;4.0980000496;41437;1222;23;354304;686499430400;21509949
44416;3.3480000496;30215;927;16;355328;690473369600;20248999
44544;3.9480001926;33492;1236;13;356352;694458777600;20618247
44672;4.3619999886;41802;1389;22;357376;698455654400;21490188
44800;3.7950000763;35419;1399;23;358400;702464000000;20811354
44928;3.9240002632;37950;1261;16;359424;706483814400;21226302
45056;5.0270004272;42457;1525;20;360448;710515097600;21893996
45184;3.6860001087;36057;1308;13;361472;714557849600;21174083
45312;3.5330002308;35834;1259;24;362496;718612070400;21149159
45440;4.0190000534;34065;1197;21;363520;722677760000;21052420
45568;3.9580001831;36096;1583;20;364544;726754918400;21419736
45696;3.7290000916;33695;1317;18;365568;730843545600;21032489
45824;3.9380002022;40061;1392;22;366592;734943641600;21921469
45952;4.1920003891;39103;1222;42;367616;739055206400;22013383
46080;3.6930000782;34402;1321;28;368640;743178240000;21365509
46208;5.3490004539;48581;1906;19;369664;747312742400;23015415
46336;5.8420004845;41260;1654;25;370688;751458713600;22130320
46464;3.8290002346;36577;1491;14;371712;755616153600;21759581
46592;4.0370001793;35304;1117;16;372736;759785062400;21744556
46720;3.8320002556;34848;1292;9;373760;763965440000;21682016
46848;4.0690002441;35574;1223;16;374784;768157286400;21769127
46976;3.8480002880;34691;1362;10;375808;772360601600;21561889
47104;4.2109999657;43752;1572;22;376832;776575385600;22688148
47232;6.2310004234;37393;1481;17;377856;780801638400;22135334
47360;3.8180000782;43893;1281;15;378880;785039360000;22787689
47488;5.4300003052;38634;1589;22;379904;789288550400;22345695
47616;8.1290006638;39397;1451;23;380928;793549209600;22429776
47744;5.0060000420;39456;1618;31;381952;797821337600;22421352
47872;7.0920004845;36340;1697;21;382976;802104934400;22275814
48000;4.0100002289;35475;1558;20;384000;806400000000;22340257
48128;3.9350001812;38263;1474;16;385024;810706534400;22388823
48256;3.9500002861;42628;1643;22;386048;815024537600;23075137
48384;4.3390002251;40752;1773;10;387072;819354009600;22942353
48512;4.0480003357;36757;1413;22;388096;823694950400;22450703
48640;4.2970004082;41227;1638;19;389120;828047360000;23049370
48768;3.7840001583;39309;1389;20;390144;832411238400;22602424
48896;8.2569999695;42714;1681;28;391168;836786585600;23126178
49024;3.8520002365;38780;1592;16;392192;841173401600;23092814
49152;4.7750000954;44152;1765;15;393216;845571686400;23668978
49280;4.4630002975;41211;1904;21;394240;849981440000;23313373
49408;4.0890002251;43090;1673;19;395264;854402662400;23360512
49536;4.0950002670;39615;1447;23;396288;858835353600;23345716
49664;4.2780003548;42016;1713;13;397312;863279513600;23665034
49792;4.2080001831;47286;1569;18;398336;867735142400;24041710
49920;4.1470003128;44582;1473;20;399360;872202240000;24032154
50048;4.7530002594;38784;1631;18;400384;876680806400;23381747
50176;6.3660001755;37584;1314;16;401408;881170841600;23189355
50304;4.0520000458;44439;1553;18;402432;885672345600;24033876
50432;5.0490002632;40762;1512;18;403456;890185318400;23678446
50560;4.3280000687;36501;1287;10;404480;894709760000;22932498
50688;4.6540002823;52983;1365;13;405504;899245670400;25218476
50816;7.8310003281;44294;2053;16;406528;903793049600;23989285
50944;4.4760003090;55280;2080;15;407552;908351897600;25682349
51072;4.3960003853;44784;1415;15;408576;912922214400;24374659
51200;4.6140003204;49470;1947;19;409600;917504000000;25015420
51328;4.4170002937;52051;1668;17;410624;922097254400;25316514
51456;4.6980004311;49926;1826;12;411648;926701977600;25199333
51584;4.4890003204;42162;1380;18;412672;931318169600;24249560
51712;4.2690000534;46994;1465;22;413696;935945830400;24993034
51840;4.4800000191;45745;1445;16;414720;940584960000;24673367
51968;4.1370000839;45255;1587;23;415744;945235558400;24909595
52096;4.4440002441;43832;1700;26;416768;949897625600;24818692
52224;4.0610003471;39272;1579;14;417792;954571161600;24227787
52352;4.2330002785;37864;1522;8;418816;959256166400;24032089
52480;4.2880001068;39426;1449;9;419840;963952640000;24480523
52608;5.3550000191;40905;1711;19;420864;968660582400;24555241
52736;4.8310003281;47829;1563;22;421888;973379993600;25410323
52864;4.6000003815;37700;1269;21;422912;978110873600;24014377
52992;4.5610003471;40460;1523;24;423936;982853222400;24614008
53120;5.4730000496;46650;2270;21;424960;987607040000;25196470
53248;4.8140001297;41915;1311;20;425984;992372326400;25088663
53376;4.4640002251;41735;1537;16;427008;997149081600;24934547
53504;4.8310003281;59421;2216;10;428032;1001937305600;27004745
53632;4.6010003090;45624;1885;25;429056;1006736998400;25493532
53760;4.8970003128;52725;1930;31;430080;1011548160000;26484948
53888;4.2320003510;43089;1180;18;431104;1016370790400;25276792
54016;4.8080000877;52382;1818;26;432128;1021204889600;26187782
54144;4.5070004463;46158;1573;17;433152;1026050457600;25789374
54272;8.5220003128;41831;1624;16;434176;1030907494400;25119119
54400;5.2020001411;54583;1928;27;435200;1035776000000;26706350
54528;4.2390003204;43405;1600;15;436224;1040655974400;25395751
54656;4.5540003777;45457;1642;23;437248;1045547417600;25879798
54784;4.2490000725;40856;1328;16;438272;1050450329600;25346956
54912;4.4440002441;42083;1631;18;439296;1055364710400;25329568
55040;10.3960008621;48211;1800;19;440320;1060290560000;26165772
55168;7.1510004997;57481;2283;26;441344;1065227878400;27400492
55296;9.4440002441;43571;1704;25;442368;1070176665600;25700870
